MW,LogP,HBD,HBA,TPSA,RotBonds,RingCount,QED,SA,LinkerHA,smiles,mode,file
851.8062757800001,0.01885000000000088,0,9,190.84,18,6,0.07408761993452274,7.860026376551418,9,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]O[C][C][C]([C]O[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[O],pocket,1output_381_Fragments_.xyz
903.7946655400001,-0.3881600000000001,0,9,205.95,16,7,0.07998346079971949,7.923418672876649,12,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][N][C][C]1S[C]([C][C]1C(=O)[N])[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_384_Fragments_.xyz
843.8011904000002,1.4806700000000017,0,10,200.07,16,6,0.08870934972679295,7.758603421656266,8,[C]OC1=[C]C2=C([C]=[C]1)N=C([C]2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)O[C]O[C][C](O[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[O],pocket,1output_385_Fragments_.xyz
861.81443516,-1.04224,0,8,203.54999999999998,15,7,0.10544458675845773,6.749695253560372,10,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]C(=O)[N][C][C][C@@]1([O])[C][C]1[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_386_Fragments_.xyz
815.82153192,0.42955000000000143,0,7,152.47999999999996,16,6,0.0885927425130524,7.841219920964248,7,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)/C(=[C]/[C][C][C][C][C][C][N]C3=[C][C]=[C]C4=C3[C]N(C4=O)[C]3[C][C]C(=O)[N]C3=O)/N=C2[C]=[C]1,pocket,1output_387_Fragments_.xyz
871.81136116,0.529140000000001,0,9,170.94,15,7,0.12107094987765445,5.326906008536536,11,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C]C1=[C][C]=C([C]=[C]O1)O[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_388_Fragments_.xyz
877.80934978,-1.26804,0,9,220.61999999999998,17,6,0.052230274133147604,7.770858343292524,11,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C][N]C(=O)[C](C(=O)[O])[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_389_Fragments_.xyz
819.8164465400001,1.8988500000000017,0,8,161.70999999999998,16,6,0.0923604983934627,7.8088756652199915,7,[C]OC1=[C]C2=C([C]=[C]1)N=C([C]2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)O[C][C][C][C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_38_Fragments_.xyz
855.8164465400001,2.4275400000000023,0,7,164.95,14,7,0.09465355789308516,5.872769433357973,10,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][C][C](C1=[C][C]=C([C]=[C]1)[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[O],pocket,1output_391_Fragments_.xyz
881.7865061600003,1.5776700000000012,0,9,203.54999999999998,12,7,0.14816929569785844,7.809561728452168,10,[C]OC1=[C]C2=C([C]=[C]1)N=C([C]2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[N]C1=[C][C][C](S1)[C](C(=O)[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[O],pocket,1output_392_Fragments_.xyz
807.81644654,0.42937000000000064,0,9,159.97,14,6,0.057071709696058716,7.75510552670613,6,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]/[C]=[C]/[C]O/[C]=N/C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_393_Fragments_.xyz
861.81443516,0.8872500000000001,0,9,185.44999999999996,17,6,0.08515901069333387,7.994402722240988,10,[C]O[C][C]([N]C(=O)[C][C]N1[C]=C(C2=C1[C]=[C]C(=[C]2)O[C])[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_394_Fragments_.xyz
887.8062757800001,0.33653000000000166,0,9,190.83999999999997,19,6,0.05414524821573662,2.746568699530582,12,[O][C][C]([C]([C]O/[C]=C/1\N=C2C(=C1[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C]=C([C]=[C]2)O[C])O[C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[C],pocket,1output_395_Fragments_.xyz
861.8144351600001,0.6980500000000013,0,9,174.58999999999997,17,6,0.049069702619111116,7.975141088222832,10,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)O[C][C][C][C]N(C(=O)[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[C],pocket,1output_396_Fragments_.xyz
823.81136116,0.0563600000000008,0,9,170.94,17,6,0.07966830125944722,7.817649990894318,7,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C]O[C][C]O[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_397_Fragments_.xyz
903.7834321600001,2.4706500000000005,0,9,181.60999999999999,15,7,0.0998610567696229,7.244649741455117,12,[C][C][C@]([N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)([C]C1=[C]C(=[C]S1)[C]OC1=NC2=C([C]1[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C]=C([C]=[C]2)O[C])[O],pocket,1output_398_Fragments_.xyz
859.81136116,0.19943000000000105,0,7,192.28,16,6,0.11228979786185966,7.885178928643281,10,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)/[C]=[C]\[C][C][C]([C](/[C]=[C]\[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[O])[O],pocket,1output_399_Fragments_.xyz
847.8113611600002,1.7612400000000024,0,8,174.17999999999998,14,7,0.08050502617991202,7.997715491210344,9,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C]1[C][C][C]([C]1[O])O[C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_39_Fragments_.xyz
819.81644654,0.2060500000000009,0,8,161.71,17,6,0.08145502288846507,7.833361779106106,7,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C][C]O[C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_3_Fragments_.xyz
909.7814207800002,2.1429700000000023,0,9,215.60999999999999,15,7,0.05691481119396775,7.963561740587382,12,[C]OC1=[C]C2=C([C]=[C]1)N=C([C]2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)O[C][C][N]C(C1=[C][C]=C(S1)[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)([O])[O],pocket,1output_401_Fragments_.xyz
879.8011904000002,1.1093600000000017,0,9,211.15,17,6,0.04920141867466133,7.947972736874402,11,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)C(=O)[C][C]C(O[C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)([O])[O],pocket,1output_402_Fragments_.xyz
871.8225945400001,-0.7317500000000003,0,9,196.01,14,7,0.11570871995597036,7.946829882183081,11,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][N]C(=O)[C][C]1[C][C]N=C1[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_403_Fragments_.xyz
815.82153192,0.355740000000001,0,7,152.48,17,6,0.08310540610319933,7.849073567317894,7,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C][C][C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_404_Fragments_.xyz
819.81644654,0.2060500000000009,0,8,161.71,17,6,0.08145502288846507,7.833361779106106,7,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]O[C][C][C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_405_Fragments_.xyz
869.8042644000001,-1.2565100000000002,0,11,227.01999999999998,13,6,0.08580376640214177,7.641340473077109,10,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]OC(=O)[C]C(=O)[N]C(=O)[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_406_Fragments_.xyz
833.8195205400001,0.8743600000000014,0,8,176.21999999999997,14,7,0.1029481129517764,7.904556971952124,8,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][C]1[C][C]1[N]C(=O)[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_407_Fragments_.xyz
823.79360292,1.1459700000000017,0,9,150.73999999999998,15,6,0.07341171865954954,7.743000687174799,6,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)S[C][C][C][C]/[C]=N/C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_408_Fragments_.xyz
874.81484976,0.8982500000000011,0,8,161.71,15,7,0.0974962511889009,7.988820651413851,11,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]O[C]C1=[C]C(=[C]C(=[C]1)F)[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_409_Fragments_.xyz
849.8144351600001,-0.8371400000000002,0,8,203.54999999999998,14,7,0.11431520567146149,7.757572058240162,9,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][N]C(=O)[C][C]1[C]([C]1[O])[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_40_Fragments_.xyz
873.81443516,-1.0679500000000002,0,9,200.71999999999997,16,6,0.07501206235795169,7.829057210682803,11,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C](C(=O)[N]C(=O)[C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[C],pocket,1output_410_Fragments_.xyz
871.8113611600002,2.2219400000000014,0,9,170.94,14,7,0.1028357748913472,5.04608390646481,11,[C]OC1=[C]C2=C([C]=[C]1)N=C([C]2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)O[C][C]OC1=[C][C][C]=C([C]=[C]1)[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_411_Fragments_.xyz
815.8215319200001,1.948440000000002,0,7,145.04999999999998,17,6,0.0690275805549035,7.961765075809401,7,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][C][C][C][C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_412_Fragments_.xyz
883.7961050200003,0.858870000000002,0,8,241.72,15,6,0.07211680197515011,7.848464386808891,11,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)C(=O)[C]([C][C](C([C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)([O])[O])[O])[O],pocket,1output_413_Fragments_.xyz
803.82153192,0.2744500000000009,0,7,152.48,15,6,0.09320484350913054,7.800864772758091,6,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C]/[C]=[C]/[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_414_Fragments_.xyz
819.81644654,0.2060500000000009,0,8,161.71,17,6,0.08145502288846507,7.833361779106106,7,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]O[C][C][C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_415_Fragments_.xyz
855.81644654,0.9418400000000016,0,8,161.71,15,7,0.07448707223407865,4.648176781708456,10,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C]OC1=[C]C(=[C][C]=[C]1)[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_417_Fragments_.xyz
803.82153192,0.2744500000000009,0,7,152.48,16,6,0.08784645936324385,7.800864772758091,6,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C][C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_419_Fragments_.xyz
861.8144351600001,-0.705449999999999,0,9,192.87999999999994,17,6,0.09662605506376554,7.8866108445534575,10,[C]O[C]([C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[C][C]C(=O)[N][C][C]1N=C2C(=C1[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C]=C([C]=[C]2)O[C],pocket,1output_41_Fragments_.xyz
819.8164465400001,1.7987500000000016,0,8,154.27999999999997,17,6,0.06818106202562318,7.946053287597614,7,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][C][C][C][C]O[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_420_Fragments_.xyz
851.8062757800002,1.2747600000000017,0,8,194.07999999999998,15,7,0.07440008022860109,7.945630870314163,9,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][C]C(O[C]1[C][C]1[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)([O])[O],pocket,1output_421_Fragments_.xyz
893.8042644000001,-1.2294400000000003,0,9,232.68,14,7,0.08213544956161918,6.652320586712845,12,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]OC(=O)[C]1[C][C@]([N][C]1[O])([O])[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_422_Fragments_.xyz
807.8164465400001,1.8175600000000018,0,8,161.70999999999998,14,6,0.10395031593279856,7.7598682368436736,6,[C]OC1=[C]C2=C([C]=[C]1)N=C([C]2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)O[C]/[C]=[C]/[C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_423_Fragments_.xyz
835.81136116,-0.30614000000000013,0,9,178.78,17,6,0.07699829975591566,7.781724723431414,8,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]O[C][C][C]C(=O)[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_424_Fragments_.xyz
835.81136116,-0.30614000000000013,0,9,178.78,16,6,0.062067398833390644,7.743546616922537,8,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C]C(=O)O[C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_425_Fragments_.xyz
819.81644654,0.1556500000000009,0,7,172.38,16,6,0.1132055200334735,7.792871692721902,7,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C][C]([C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[O],pocket,1output_426_Fragments_.xyz
887.8175091600002,-0.7767399999999993,0,9,215.90999999999997,14,7,0.1143219077131089,7.9256614181553235,12,[O][C][C](C1=[C][C]C(=N1)[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)[N]C(=O)[C][C]1N=C2C(=C1[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C]=C([C]=[C]2)O[C],pocket,1output_427_Fragments_.xyz
803.82153192,0.5790600000000008,0,8,150.73999999999998,14,6,0.07655990674632537,7.771129469650602,6,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]/[C]=[C]/[C][C]/[C]=N/C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_429_Fragments_.xyz
859.81136116,0.7921500000000006,0,9,170.94,15,7,0.07317886251368626,4.096747410707355,10,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]O[C]OC1=[C][C]=[C]C(=[C]1)[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_430_Fragments_.xyz
837.81443516,-1.0072100000000002,0,10,198.98,13,6,0.09033371007003015,7.652519195658938,8,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C]C(=O)[N]C(=O)/[C]=N/C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_431_Fragments_.xyz
867.8011904000002,1.2498600000000015,0,11,197.23999999999998,13,7,0.13704456528688597,7.803439511538647,10,[C]OC1=[C]C2=C([C]=[C]1)N=C([C]2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)O[C][C]1O[C][C](O1)[C]C(=O)[N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_433_Fragments_.xyz
803.82153192,0.2744500000000009,0,7,152.48,16,6,0.08784645936324385,7.800864772758091,6,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C][C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_434_Fragments_.xyz
875.8062757800001,-0.21195999999999998,0,10,188.01,15,7,0.11316823545874674,7.938529742322942,11,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]O[C]1[C][C][C](O[C]1)C(=O)[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_435_Fragments_.xyz
833.81952054,-0.7183400000000002,0,8,183.64999999999998,16,6,0.07900730990935842,7.7902906997627746,8,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C][C]C(=O)[N][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_436_Fragments_.xyz
803.8215319200001,1.8671500000000019,0,7,145.04999999999998,16,6,0.07326432432954814,7.915795185391814,6,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][C][C][C][C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_437_Fragments_.xyz
815.8215319200001,1.948440000000002,0,7,145.04999999999998,16,6,0.0732484383880419,7.961765075809401,7,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][C][C]/[C]=[C]/[C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_438_Fragments_.xyz
865.8093497800002,0.894260000000002,0,8,215.60999999999999,15,7,0.0930291956267988,7.873034733707782,10,[C]OC1=[C]C2=C([C]=[C]1)N=C([C]2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)O[C]1[C][C]1[C][N]C([C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O)([O])[O],pocket,1output_439_Fragments_.xyz
807.8164465400001,1.7174600000000015,0,8,154.27999999999997,16,6,0.07234190109381218,7.899771242447341,6,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][C][C]O[C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_43_Fragments_.xyz
835.81136116,-0.30614000000000013,0,9,178.78,15,6,0.08669041335312887,7.743546616922538,8,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)/[C]=[C]\[C][C]C(=O)O[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_440_Fragments_.xyz
803.82153192,0.2744500000000009,0,7,152.48,15,6,0.09320484350913054,7.800864772758091,6,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C]/[C]=[C]/[C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_441_Fragments_.xyz
853.79159154,0.5905800000000008,0,10,174.6,14,7,0.1007389013026322,7.786052669762398,8,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]OC1=[C]N=C(S1)[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_442_Fragments_.xyz
803.82153192,0.5790600000000008,0,8,150.73999999999998,14,6,0.07655990674632537,7.771129469650602,6,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C]/[C]=[C]/[C][C]/[C]=N/C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_443_Fragments_.xyz
859.81136116,0.30023000000000105,0,9,170.94,15,7,0.11945877795035043,3.014491733064231,10,[C]OC1=[C]C2=C([C][C][N]C(=O)C(=O)/[C]=[C]/C3=[C]C(=[C][C]=C3Br)Br)[C](N=C2[C]=[C]1)[C][C]O[C]1[C][C]O[C]([C]1)[C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_444_Fragments_.xyz
835.8113611600002,1.2865600000000013,0,9,171.34999999999997,16,6,0.0534655899604926,7.854793362484668,8,[C]OC1=[C]C2=C([C]=[C]1)N([C]=C2[C][C][N]C(=O)C(=O)/[C]=[C]/C1=[C]C(=[C][C]=C1Br)Br)[C][C][C]OC(=O)[C][C][N]C1=[C][C]=[C]C2=C1[C]N(C2=O)[C]1[C][C]C(=O)[N]C1=O,pocket,1output_445_Fragments_.xyz
